#,id,amount_requested,purpose,term_months,monthly_income,existing_loans,risk_score,ai_decision,ml_scoring_output,status,notes,submitted_at,reviewed_at,updated_at,credit_score_records,user_id
1263,1263,641533,medical,36,64705.97,0,,approve,,approved,,2025-04-28 09:30:35.792722,,2025-04-28 09:30:35.792749,,6993
1264,1264,565786,business,12,31754.23,1,,reject,,rejected,,2025-04-28 09:30:35.976625,,2025-04-28 09:30:35.976718,,400
1265,1265,977553,home,12,113816.14,0,,reject,,rejected,,2025-04-28 09:30:36.151509,,2025-04-28 09:30:36.151599,,3244
1266,1266,755349,education,48,111725.48,0,,reject,,rejected,,2025-04-28 09:30:36.314160,,2025-04-28 09:30:36.314290,,2269
1267,1267,783782,education,36,49447.31,0,,approve,,approved,,2025-04-28 09:30:36.477003,,2025-04-28 09:30:36.477089,,5867
1268,1268,809745,personal,12,22278.2,0,,reject,,rejected,,2025-04-28 09:30:36.678593,,2025-04-28 09:30:36.678684,,6305
1269,1269,510691,business,60,114703.98,1,,reject,,rejected,,2025-04-28 09:30:36.882248,,2025-04-28 09:30:36.882336,,9935
1270,1270,870891,personal,36,41475.68,1,,reject,,rejected,,2025-04-28 09:30:37.067110,,2025-04-28 09:30:37.067237,,7657
1271,1271,989398,home,12,112167.58,1,,reject,,rejected,,2025-04-28 09:30:37.268641,,2025-04-28 09:30:37.268729,,6019
1272,1272,392727,medical,12,19874.54,1,,reject,,rejected,,2025-04-28 09:30:37.482131,,2025-04-28 09:30:37.482241,,8033
1273,1273,375699,medical,24,64020.96,0,,reject,,rejected,,2025-04-28 09:30:37.716306,,2025-04-28 09:30:37.716396,,8384
1274,1274,356720,personal,48,60608.8,0,,approve,,approved,,2025-04-28 09:30:37.959570,,2025-04-28 09:30:37.959657,,2683
1275,1275,79917,education,60,105053.94,1,,approve,,approved,,2025-04-28 09:30:38.182686,,2025-04-28 09:30:38.182773,,367
1276,1276,365171,home,48,118720.22,1,,reject,,rejected,,2025-04-28 09:30:38.396297,,2025-04-28 09:30:38.396386,,1196
1277,1277,967417,home,48,97413.55,0,,reject,,rejected,,2025-04-28 09:30:38.613320,,2025-04-28 09:30:38.613404,,7228
1278,1278,181524,business,48,47925.57,0,,reject,,rejected,,2025-04-28 09:30:38.936915,,2025-04-28 09:30:38.937004,,9410
1279,1279,613450,medical,60,97851.81,0,,reject,,rejected,,2025-04-28 09:30:39.131038,,2025-04-28 09:30:39.131065,,4923
1280,1280,339369,education,60,74973.31,1,,reject,,rejected,,2025-04-28 09:30:39.314239,,2025-04-28 09:30:39.314265,,6365
1281,1281,641290,home,12,105766.5,1,,reject,,rejected,,2025-04-28 09:30:39.515810,,2025-04-28 09:30:39.515841,,95
1282,1282,223291,education,60,89293.56,1,,approve,,approved,,2025-04-28 09:30:39.681144,,2025-04-28 09:30:39.681256,,2565
1283,1283,541080,personal,24,94105.69,1,,reject,,rejected,,2025-04-28 09:30:39.884878,,2025-04-28 09:30:39.884969,,8190
1284,1284,64115,education,48,35766.49,0,,reject,,rejected,,2025-04-28 09:30:40.147425,,2025-04-28 09:30:40.147512,,7295
1285,1285,420304,education,12,24837.59,1,,reject,,rejected,,2025-04-28 09:30:40.371250,,2025-04-28 09:30:40.371343,,2007
1286,1286,439399,personal,60,124071.7,1,,approve,,approved,,2025-04-28 09:30:40.625128,,2025-04-28 09:30:40.625254,,9480
1287,1287,762113,medical,60,17989.72,1,,reject,,rejected,,2025-04-28 09:30:40.841121,,2025-04-28 09:30:40.841244,,7221
1288,1288,907968,education,60,77712,1,,reject,,rejected,,2025-04-28 09:30:41.073306,,2025-04-28 09:30:41.073396,,5194
1289,1289,328122,business,60,28044.03,1,,approve,,approved,,2025-04-28 09:30:41.267398,,2025-04-28 09:30:41.267424,,7055
1290,1290,867487,business,12,60432.99,0,,reject,,rejected,,2025-04-28 09:30:41.480067,,2025-04-28 09:30:41.480154,,1402
1291,1291,926553,home,60,23885.12,0,,reject,,rejected,,2025-04-28 09:30:41.665253,,2025-04-28 09:30:41.665343,,5849
1292,1292,812718,education,60,21869.3,0,,reject,,rejected,,2025-04-28 09:30:41.877003,,2025-04-28 09:30:41.877090,,9307
1293,1293,102163,business,12,38573.3,0,,reject,,rejected,,2025-04-28 09:30:42.061868,,2025-04-28 09:30:42.061958,,2125
1294,1294,739662,education,60,19871.2,1,,reject,,rejected,,2025-04-28 09:30:42.244807,,2025-04-28 09:30:42.244842,,3646
1295,1295,355613,home,36,84063.61,0,,reject,,rejected,,2025-04-28 09:30:42.438095,,2025-04-28 09:30:42.438208,,9799
1296,1296,845037,business,48,62062.69,1,,reject,,rejected,,2025-04-28 09:30:42.621051,,2025-04-28 09:30:42.621097,,5884
1297,1297,692883,business,60,51953.77,1,,reject,,rejected,,2025-04-28 09:30:43.015154,,2025-04-28 09:30:43.015200,,5800
1298,1298,552867,personal,12,32289.29,1,,reject,,rejected,,2025-04-28 09:30:43.248758,,2025-04-28 09:30:43.248794,,3305
1299,1299,479658,medical,24,50620.29,1,,reject,,rejected,,2025-04-28 09:30:43.434339,,2025-04-28 09:30:43.434382,,9896
1300,1300,739994,medical,36,54330.39,0,,reject,,rejected,,2025-04-28 09:30:43.618387,,2025-04-28 09:30:43.618474,,3990
1301,1301,400275,personal,36,57115.6,1,,reject,,rejected,,2025-04-28 09:30:43.811711,,2025-04-28 09:30:43.811801,,6514
1302,1302,403355,home,60,124767.12,0,,reject,,rejected,,2025-04-28 09:30:44.033488,,2025-04-28 09:30:44.033531,,916
1303,1303,833729,business,36,88858.02,1,,reject,,rejected,,2025-04-28 09:30:44.245254,,2025-04-28 09:30:44.245338,,6009
1304,1304,757331,personal,60,79726.11,0,,approve,,approved,,2025-04-28 09:30:44.450474,,2025-04-28 09:30:44.450563,,7414
1305,1305,321839,medical,36,58167.19,1,,reject,,rejected,,2025-04-28 09:30:44.653850,,2025-04-28 09:30:44.653937,,7190
1306,1306,199380,personal,60,37953.11,0,,reject,,rejected,,2025-04-28 09:30:44.856599,,2025-04-28 09:30:44.856645,,156
1307,1307,551155,medical,24,22725.83,0,,reject,,rejected,,2025-04-28 09:30:45.022113,,2025-04-28 09:30:45.022156,,7525
1308,1308,55928,business,12,123753.35,0,,reject,,rejected,,2025-04-28 09:30:45.192528,,2025-04-28 09:30:45.192587,,7464
1309,1309,864996,medical,60,77691.51,1,,reject,,rejected,,2025-04-28 09:30:45.427135,,2025-04-28 09:30:45.427276,,9079
1310,1310,971226,business,24,64657.2,0,,reject,,rejected,,2025-04-28 09:30:45.690265,,2025-04-28 09:30:45.690309,,6270
1311,1311,580881,business,48,108118.99,1,,reject,,rejected,,2025-04-28 09:30:45.894558,,2025-04-28 09:30:45.894613,,634
1312,1312,664985,personal,24,112300.07,1,,reject,,rejected,,2025-04-28 09:30:46.106263,,2025-04-28 09:30:46.106304,,7419
1313,1313,94324,business,12,95412.64,0,,reject,,rejected,,2025-04-28 09:30:46.341738,,2025-04-28 09:30:46.341787,,8939
1314,1314,824700,medical,12,79902.63,1,,reject,,rejected,,2025-04-28 09:30:46.526747,,2025-04-28 09:30:46.526786,,4143
1315,1315,588355,home,24,80774.31,0,,approve,,approved,,2025-04-28 09:30:46.710353,,2025-04-28 09:30:46.710411,,1306
1316,1316,638028,personal,48,48835.04,1,,reject,,rejected,,2025-04-28 09:30:46.930042,,2025-04-28 09:30:46.930070,,2122
1317,1317,235449,medical,48,111599.59,1,,reject,,rejected,,2025-04-28 09:30:47.113868,,2025-04-28 09:30:47.113951,,4748
1318,1318,438136,business,36,19415.38,1,,reject,,rejected,,2025-04-28 09:30:47.290606,,2025-04-28 09:30:47.290717,,6087
1319,1319,598502,education,12,118458.99,0,,reject,,rejected,,2025-04-28 09:30:47.491182,,2025-04-28 09:30:47.491230,,5029
1320,1320,607733,business,60,43842.72,0,,reject,,rejected,,2025-04-28 09:30:47.677085,,2025-04-28 09:30:47.677261,,629
1321,1321,137380,education,24,97683.15,1,,approve,,approved,,2025-04-28 09:30:47.940560,,2025-04-28 09:30:47.940586,,5719
1322,1322,566632,business,12,33846.66,0,,reject,,rejected,,2025-04-28 09:30:48.161661,,2025-04-28 09:30:48.161690,,9486
1323,1323,729567,medical,48,31422.38,0,,approve,,approved,,2025-04-28 09:30:48.398348,,2025-04-28 09:30:48.398376,,1469
1324,1324,131590,business,60,73728.13,0,,approve,,approved,,2025-04-28 09:30:48.591645,,2025-04-28 09:30:48.591671,,2768
1325,1325,474667,medical,36,78177.35,0,,reject,,rejected,,2025-04-28 09:30:48.801905,,2025-04-28 09:30:48.801945,,5509
1326,1326,155840,business,24,68245.86,0,,reject,,rejected,,2025-04-28 09:30:49.020233,,2025-04-28 09:30:49.020353,,1464
1327,1327,176033,education,36,116270.21,0,,reject,,rejected,,2025-04-28 09:30:49.202115,,2025-04-28 09:30:49.202155,,8835
1328,1328,798819,education,12,50176.42,1,,reject,,rejected,,2025-04-28 09:30:49.375740,,2025-04-28 09:30:49.375824,,7920
1329,1329,52810,education,12,47892.53,1,,approve,,approved,,2025-04-28 09:30:49.576474,,2025-04-28 09:30:49.576502,,2319
1330,1330,111799,education,12,18721.82,0,,reject,,rejected,,2025-04-28 09:30:49.779154,,2025-04-28 09:30:49.779268,,1923
1331,1331,894661,home,48,79619.54,0,,reject,,rejected,,2025-04-28 09:30:50.002223,,2025-04-28 09:30:50.002258,,1238
1332,1332,219101,personal,36,37159.1,1,,reject,,rejected,,2025-04-28 09:30:50.169294,,2025-04-28 09:30:50.169387,,4020
1333,1333,779830,education,12,116048.29,1,,reject,,rejected,,2025-04-28 09:30:50.341370,,2025-04-28 09:30:50.341409,,7876
1334,1334,827368,medical,36,48183.65,1,,reject,,rejected,,2025-04-28 09:30:50.593552,,2025-04-28 09:30:50.593623,,7163
1335,1335,471671,education,48,63866.13,1,,reject,,rejected,,2025-04-28 09:30:50.787007,,2025-04-28 09:30:50.787037,,5180
1336,1336,510728,education,48,68900.61,0,,reject,,rejected,,2025-04-28 09:30:50.978643,,2025-04-28 09:30:50.978670,,2762
1337,1337,644155,business,60,75623.12,0,,reject,,rejected,,2025-04-28 09:30:51.145848,,2025-04-28 09:30:51.145928,,6022
1338,1338,790152,business,48,101592.27,1,,approve,,approved,,2025-04-28 09:30:51.336514,,2025-04-28 09:30:51.336562,,5293
1339,1339,167297,business,36,83293.04,0,,reject,,rejected,,2025-04-28 09:30:51.511452,,2025-04-28 09:30:51.511493,,7940
1340,1340,847785,personal,24,118080.18,1,,reject,,rejected,,2025-04-28 09:30:51.702804,,2025-04-28 09:30:51.702855,,9444
1341,1341,173801,business,48,88868.05,0,,approve,,approved,,2025-04-28 09:30:51.897998,,2025-04-28 09:30:51.898032,,1566
1342,1342,646456,home,60,81155.12,1,,reject,,rejected,,2025-04-28 09:30:52.098753,,2025-04-28 09:30:52.098842,,7754
1343,1343,207770,medical,12,41761.97,0,,approve,,approved,,2025-04-28 09:30:52.282219,,2025-04-28 09:30:52.282246,,9304
1344,1344,730787,home,48,81276.71,0,,reject,,rejected,,2025-04-28 09:30:52.457901,,2025-04-28 09:30:52.457943,,5006
1345,1345,737244,home,60,79255.48,0,,reject,,rejected,,2025-04-28 09:30:52.640409,,2025-04-28 09:30:52.640435,,9579
1346,1346,222806,home,12,114511.86,0,,approve,,approved,,2025-04-28 09:30:52.977505,,2025-04-28 09:30:52.977556,,9706
1347,1347,258217,home,12,51573.49,0,,reject,,rejected,,2025-04-28 09:30:53.261753,,2025-04-28 09:30:53.261837,,6705
1348,1348,92303,business,48,109787.47,0,,reject,,rejected,,2025-04-28 09:30:53.472408,,2025-04-28 09:30:53.472436,,1026
1349,1349,606245,medical,60,66302.91,0,,approve,,approved,,2025-04-28 09:30:53.664988,,2025-04-28 09:30:53.665073,,2403
1350,1350,857388,education,36,64770.28,1,,reject,,rejected,,2025-04-28 09:30:53.861221,,2025-04-28 09:30:53.861251,,1623
1351,1351,792621,medical,48,40217.31,1,,reject,,rejected,,2025-04-28 09:30:54.045010,,2025-04-28 09:30:54.045095,,7871
1352,1352,131633,home,60,36995.34,1,,reject,,rejected,,2025-04-28 09:30:54.245820,,2025-04-28 09:30:54.245871,,9460
1353,1353,678682,personal,60,115203.85,1,,reject,,rejected,,2025-04-28 09:30:54.420717,,2025-04-28 09:30:54.420746,,1576
1354,1354,195289,medical,24,100394.92,0,,reject,,rejected,,2025-04-28 09:30:54.594347,,2025-04-28 09:30:54.594429,,492
1355,1355,715112,education,60,102607.29,0,,reject,,rejected,,2025-04-28 09:30:54.794303,,2025-04-28 09:30:54.794334,,9881
1356,1356,352962,personal,36,98005.77,1,,reject,,rejected,,2025-04-28 09:30:54.959794,,2025-04-28 09:30:54.959824,,144
1357,1357,827973,home,24,15642.02,1,,reject,,rejected,,2025-04-28 09:30:55.112540,,2025-04-28 09:30:55.112583,,8254
1358,1358,652763,home,12,108854.82,0,,reject,,rejected,,2025-04-28 09:30:55.354762,,2025-04-28 09:30:55.354849,,5277
1359,1359,354295,personal,36,15940.68,0,,reject,,rejected,,2025-04-28 09:30:55.597085,,2025-04-28 09:30:55.597128,,594
1360,1360,915906,education,60,72880.47,0,,reject,,rejected,,2025-04-28 09:30:55.773677,,2025-04-28 09:30:55.773713,,3170
1361,1361,480561,home,60,111157.3,1,,approve,,approved,,2025-04-28 09:30:56.126745,,2025-04-28 09:30:56.126832,,9325
1362,1362,626856,business,24,16979.4,0,,reject,,rejected,,2025-04-28 09:30:56.476304,,2025-04-28 09:30:56.476389,,1484
1363,1363,918880,medical,60,77225.06,0,,reject,,rejected,,2025-04-28 09:30:56.706914,,2025-04-28 09:30:56.707037,,6101
1364,1364,253371,home,12,16152.9,0,,reject,,rejected,,2025-04-28 09:30:56.931048,,2025-04-28 09:30:56.931075,,6417
1365,1365,652470,medical,60,51761.42,1,,approve,,approved,,2025-04-28 09:30:57.155707,,2025-04-28 09:30:57.155830,,3457
1366,1366,369130,business,60,32057.82,0,,approve,,approved,,2025-04-28 09:30:57.356975,,2025-04-28 09:30:57.357017,,9275
1367,1367,502813,education,60,100742.97,1,,reject,,rejected,,2025-04-28 09:30:57.543816,,2025-04-28 09:30:57.543870,,9818
1368,1368,242413,business,24,74888.86,0,,reject,,rejected,,2025-04-28 09:30:57.727813,,2025-04-28 09:30:57.727931,,1625
1369,1369,377226,personal,36,22988.82,0,,reject,,rejected,,2025-04-28 09:30:57.916327,,2025-04-28 09:30:57.916358,,4528
1370,1370,999056,home,12,83952.68,0,,reject,,rejected,,2025-04-28 09:30:58.150285,,2025-04-28 09:30:58.150328,,900
1371,1371,99312,home,24,52826.57,0,,reject,,rejected,,2025-04-28 09:30:58.388295,,2025-04-28 09:30:58.388333,,7115
1372,1372,759502,personal,12,77870.4,0,,reject,,rejected,,2025-04-28 09:30:58.569647,,2025-04-28 09:30:58.569731,,2964
1373,1373,598024,medical,12,26864.74,1,,reject,,rejected,,2025-04-28 09:30:58.755095,,2025-04-28 09:30:58.755214,,4217
1374,1374,623495,home,48,78632.08,1,,reject,,rejected,,2025-04-28 09:30:58.964897,,2025-04-28 09:30:58.965024,,9610
1375,1375,884258,personal,24,78694.81,1,,reject,,rejected,,2025-04-28 09:30:59.151823,,2025-04-28 09:30:59.151910,,8832
1376,1376,230673,business,48,40867,0,,approve,,approved,,2025-04-28 09:30:59.365431,,2025-04-28 09:30:59.365517,,7715
1377,1377,138841,education,36,75623.54,0,,approve,,approved,,2025-04-28 09:30:59.566679,,2025-04-28 09:30:59.566765,,1574
1378,1378,113136,personal,12,42539.91,1,,reject,,rejected,,2025-04-28 09:30:59.762304,,2025-04-28 09:30:59.762394,,1098
1379,1379,946011,education,60,87802.36,1,,reject,,rejected,,2025-04-28 09:30:59.954986,,2025-04-28 09:30:59.955014,,6866
1380,1380,989370,business,48,27558.78,0,,reject,,rejected,,2025-04-28 09:31:00.156294,,2025-04-28 09:31:00.156327,,2160
1381,1381,710711,business,48,57421.52,0,,reject,,rejected,,2025-04-28 09:31:00.352008,,2025-04-28 09:31:00.352092,,9216
1382,1382,819926,home,60,22474,0,,reject,,rejected,,2025-04-28 09:31:00.602873,,2025-04-28 09:31:00.602962,,7903
1383,1383,237248,education,60,115982.99,1,,approve,,approved,,2025-04-28 09:31:00.828065,,2025-04-28 09:31:00.828155,,7387
1384,1384,487902,education,12,105545.02,1,,reject,,rejected,,2025-04-28 09:31:01.041660,,2025-04-28 09:31:01.041747,,7901
1385,1385,113754,education,48,115419.75,1,,approve,,approved,,2025-04-28 09:31:01.245131,,2025-04-28 09:31:01.245244,,8120
1386,1386,59709,home,36,46238.3,0,,reject,,rejected,,2025-04-28 09:31:01.489237,,2025-04-28 09:31:01.489325,,4752
1387,1387,941221,business,36,37740.87,0,,reject,,rejected,,2025-04-28 09:31:01.701523,,2025-04-28 09:31:01.701619,,7100
1388,1388,466422,business,12,68900.61,0,,reject,,rejected,,2025-04-28 09:31:01.916600,,2025-04-28 09:31:01.916686,,2762
1389,1389,286826,education,36,29514.3,1,,approve,,approved,,2025-04-28 09:31:02.112150,,2025-04-28 09:31:02.112269,,2540
1390,1390,634374,personal,60,77819.62,0,,reject,,rejected,,2025-04-28 09:31:02.325715,,2025-04-28 09:31:02.325803,,72
1391,1391,385226,education,60,110862.69,1,,reject,,rejected,,2025-04-28 09:31:02.854720,,2025-04-28 09:31:02.854809,,4200
1392,1392,178186,personal,24,97658.71,1,,reject,,rejected,,2025-04-28 09:31:03.471466,,2025-04-28 09:31:03.471555,,8205
1393,1393,541347,personal,24,119183.77,1,,approve,,approved,,2025-04-28 09:31:03.696720,,2025-04-28 09:31:03.696808,,2851
1394,1394,152838,medical,48,98726.59,1,,approve,,approved,,2025-04-28 09:31:03.970264,,2025-04-28 09:31:03.970353,,815
1395,1395,458189,home,60,28251.01,0,,reject,,rejected,,2025-04-28 09:31:04.187455,,2025-04-28 09:31:04.187546,,4995
1396,1396,89224,business,36,103922.49,1,,reject,,rejected,,2025-04-28 09:31:04.390826,,2025-04-28 09:31:04.390917,,8885
1397,1397,839844,personal,60,76046.17,0,,reject,,rejected,,2025-04-28 09:31:04.594406,,2025-04-28 09:31:04.594496,,6047
1398,1398,494470,education,12,109391.61,1,,reject,,rejected,,2025-04-28 09:31:04.795295,,2025-04-28 09:31:04.795383,,883
1399,1399,374606,personal,60,58379.05,0,,reject,,rejected,,2025-04-28 09:31:05.000094,,2025-04-28 09:31:05.000121,,7860
1400,1400,856810,business,48,71934.16,0,,reject,,rejected,,2025-04-28 09:31:05.191955,,2025-04-28 09:31:05.191983,,2672
1401,1401,545058,medical,36,20149.43,0,,reject,,rejected,,2025-04-28 09:31:05.366485,,2025-04-28 09:31:05.366513,,9169
1402,1402,173138,business,48,90646.7,0,,approve,,approved,,2025-04-28 09:31:05.550611,,2025-04-28 09:31:05.550699,,1591
1403,1403,415289,personal,24,59203.44,1,,reject,,rejected,,2025-04-28 09:31:05.723423,,2025-04-28 09:31:05.723513,,7473
1404,1404,456093,education,48,115292.73,1,,reject,,rejected,,2025-04-28 09:31:05.924567,,2025-04-28 09:31:05.924654,,5222
1405,1405,510067,personal,24,46441.24,0,,reject,,rejected,,2025-04-28 09:31:06.109759,,2025-04-28 09:31:06.109843,,4641
1406,1406,793335,home,60,30916.07,0,,reject,,rejected,,2025-04-28 09:31:06.391762,,2025-04-28 09:31:06.391853,,8825
1407,1407,696829,education,24,42150.99,0,,reject,,rejected,,2025-04-28 09:31:06.617654,,2025-04-28 09:31:06.617687,,1933
1408,1408,476581,home,24,56325.64,1,,reject,,rejected,,2025-04-28 09:31:06.848530,,2025-04-28 09:31:06.848614,,8851
1409,1409,462859,medical,12,30432.02,1,,reject,,rejected,,2025-04-28 09:31:07.035449,,2025-04-28 09:31:07.035542,,3728
1410,1410,378874,home,36,58989.86,0,,reject,,rejected,,2025-04-28 09:31:07.255331,,2025-04-28 09:31:07.255359,,8775
1411,1411,959461,personal,12,80062.68,0,,reject,,rejected,,2025-04-28 09:31:07.431773,,2025-04-28 09:31:07.431852,,1230
1412,1412,463441,education,60,37599.05,0,,reject,,rejected,,2025-04-28 09:31:07.621628,,2025-04-28 09:31:07.621713,,7775
1413,1413,693332,business,60,51271.66,1,,reject,,rejected,,2025-04-28 09:31:07.816466,,2025-04-28 09:31:07.816550,,1940
1414,1414,665119,personal,60,100618.95,1,,reject,,rejected,,2025-04-28 09:31:08.012013,,2025-04-28 09:31:08.012112,,9867
1415,1415,417803,personal,24,98136.67,1,,reject,,rejected,,2025-04-28 09:31:08.204439,,2025-04-28 09:31:08.204466,,4044
1416,1416,375937,education,24,18140.67,0,,reject,,rejected,,2025-04-28 09:31:08.404831,,2025-04-28 09:31:08.404917,,1097
1417,1417,160474,business,36,82483.73,1,,reject,,rejected,,2025-04-28 09:31:08.627362,,2025-04-28 09:31:08.627451,,1982
1418,1418,672159,education,60,50614.58,0,,reject,,rejected,,2025-04-28 09:31:08.863773,,2025-04-28 09:31:08.863859,,4914
1419,1419,374246,education,48,84369.32,1,,reject,,rejected,,2025-04-28 09:31:09.080256,,2025-04-28 09:31:09.080340,,3314
1420,1420,283776,home,36,92563.83,0,,reject,,rejected,,2025-04-28 09:31:09.310336,,2025-04-28 09:31:09.310425,,7621
1421,1421,576774,education,60,66704.44,0,,reject,,rejected,,2025-04-28 09:31:09.515328,,2025-04-28 09:31:09.515417,,7087
1422,1422,565008,home,60,87389.57,0,,reject,,rejected,,2025-04-28 09:31:09.708765,,2025-04-28 09:31:09.708854,,8945
1423,1423,983538,medical,60,29201.87,0,,reject,,rejected,,2025-04-28 09:31:09.894277,,2025-04-28 09:31:09.894379,,6475
1424,1424,246976,home,24,25917.96,0,,reject,,rejected,,2025-04-28 09:31:10.095156,,2025-04-28 09:31:10.095270,,813
1425,1425,453178,home,12,79255.48,0,,reject,,rejected,,2025-04-28 09:31:10.463793,,2025-04-28 09:31:10.463884,,9579
1426,1426,836296,education,36,119183.77,1,,approve,,approved,,2025-04-28 09:31:10.647368,,2025-04-28 09:31:10.647506,,2851
1427,1427,160272,business,60,15831.04,0,,reject,,rejected,,2025-04-28 09:31:10.829880,,2025-04-28 09:31:10.829973,,9233
1428,1428,817116,home,12,105925.1,1,,reject,,rejected,,2025-04-28 09:31:11.023129,,2025-04-28 09:31:11.023243,,5347
1429,1429,124274,education,12,20880.58,1,,reject,,rejected,,2025-04-28 09:31:11.283678,,2025-04-28 09:31:11.283767,,1960
1430,1430,274549,education,24,103647.08,0,,reject,,rejected,,2025-04-28 09:31:11.488819,,2025-04-28 09:31:11.488906,,3303
1431,1431,350820,home,12,22973.51,0,,reject,,rejected,,2025-04-28 09:31:11.694957,,2025-04-28 09:31:11.695079,,9672
1432,1432,816051,education,48,13893.23,1,,reject,,rejected,,2025-04-28 09:31:11.878020,,2025-04-28 09:31:11.878106,,6955
1433,1433,699765,personal,12,72408.39,0,,reject,,rejected,,2025-04-28 09:31:12.078897,,2025-04-28 09:31:12.078984,,3747
1434,1434,988258,medical,24,87333.24,1,,reject,,rejected,,2025-04-28 09:31:12.284733,,2025-04-28 09:31:12.284824,,6410
